order_datetime,origin_longitude,origin_latitude,m_order_eta,order_gk,order_status_key,is_driver_assigned_key,cancellations_time_in_seconds
21:17:48,-0.971205,51.457957,,3000583767298,4,0,47
9:03:07,-0.958537,51.459531,,3000583471074,4,0,116
9:26:42,-0.971878,51.462048,,3000583490867,9,0,
9:37:38,-0.969046,51.451301,658,3000583491548,4,1,35
8:58:12,-0.968194,51.452904,838,3000583470488,4,1,221
8:45:02,-0.977197,51.431071,,3000583468669,4,0,73
20:41:53,-0.959961,51.449545,,3000583766163,4,0,85
21:40:28,-0.947315,51.4443,,3000583791285,9,0,
7:41:23,-0.964165,51.45453,,3000583441433,9,0,
16:30:15,-0.970455,51.452878,599,3000583665904,4,1,35
12:16:19,-0.968206,51.452818,417,3000583542543,4,1,88
3:08:35,-0.960366,51.465415,,3000583315484,9,0,
9:03:55,-0.973398,51.458384,,3000583471141,4,0,39
16:47:03,-0.961608,51.455026,,3000583666512,4,0,246
7:09:38,-0.972784,51.452492,975,3000583416281,4,1,149
21:11:19,-0.943795,51.451156,,3000583767090,9,0,
20:35:23,-0.971135,51.456443,,3000583766013,4,0,171
3:25:45,-0.960501,51.424933,,3000583340405,9,0,
9:29:57,-0.971132,51.420206,599,3000583491119,4,1,190
10:05:01,-0.996736,51.458982,,3000583492805,4,0,83
7:50:10,-0.957013,51.449364,,3000583441914,4,0,50
8:52:43,-0.998723,51.446493,,3000583469802,9,0,
8:58:22,-0.942279,51.452158,,3000583470513,4,0,11
9:22:52,-0.981565,51.45418,,3000583472500,4,0,147
9:09:14,-0.983998,51.454659,957,3000583471545,4,1,40
9:28:43,-0.975358,51.455172,,3000583491036,9,0,
21:11:39,-0.950879,51.446604,,3000583767111,9,0,
6:44:31,-0.967368,51.428673,658,3000583415750,4,1,45
3:32:54,-0.974736,51.454823,,3000583340446,4,0,6
6:48:27,-0.961953,51.422175,,3000583415799,9,0,
8:38:37,-0.986445,51.44574,,3000583467644,4,0,213
21:06:47,-0.943795,51.451156,,3000583766884,9,0,
20:51:29,-0.948222,51.440158,,3000583766379,9,0,
9:11:51,-0.96028,51.455344,,3000583471725,4,0,204
9:36:38,-0.969089,51.451252,719,3000583491492,4,1,48
21:22:07,-0.974735,51.454823,,3000583767445,4,0,55
10:07:31,-0.996736,51.458982,,3000583492913,4,0,52
8:49:20,-0.934425,51.449892,656,3000583469318,4,1,215
8:59:15,-1.007292,51.469306,,3000583470605,9,0,
16:58:56,-0.983475,51.422326,,3000583667039,4,0,112
7:43:53,-0.931454,51.452609,,3000583441551,9,0,
9:27:13,-0.975951,51.45617,,3000583490910,4,0,100
9:34:49,-0.969089,51.451252,478,3000583491407,4,1,95
16:46:33,-0.961608,51.455026,,3000583666477,4,0,8
9:34:01,-0.978916,51.456173,,3000583491346,9,0,
21:16:23,-0.946921,51.441868,,3000583767269,9,0,
9:32:51,-0.975358,51.455172,,3000583491277,4,0,68
8:34:23,-0.986445,51.44574,,3000583466989,9,0,
21:02:33,-0.968042,51.457997,,3000583766717,9,0,
7:06:31,-0.934272,51.426804,,3000583416188,4,0,36
9:04:57,-0.986445,51.44574,,3000583471269,9,0,
7:46:46,-1.007079,51.453128,,3000583441715,4,0,140
8:21:57,-0.952943,51.469701,,3000583444488,9,0,
9:20:08,-0.95957,51.453013,837,3000583472344,4,1,64
20:59:09,-0.900156,51.438031,,3000583766574,4,0,69
8:41:16,-0.998723,51.446493,,3000583468059,9,0,
9:09:56,-0.976109,51.465862,,3000583471581,4,0,67
9:16:58,-0.975389,51.462822,,3000583472123,9,0,
9:16:10,-0.981424,51.454164,,3000583472056,4,0,245
10:15:29,-0.951096,51.448692,359,3000583493322,4,1,127
9:00:34,-0.986445,51.44574,,3000583470775,9,0,
20:29:32,-0.991666,51.44466,,3000583765876,9,0,
8:52:11,-0.986445,51.44574,,3000583469714,9,0,
8:48:04,-0.986445,51.44574,,3000583469149,9,0,
20:45:06,-0.967787,51.458323,,3000583766223,9,0,
9:56:42,-0.996736,51.458982,,3000583492434,4,0,132
21:01:41,-0.97148,51.458364,,3000583766669,9,0,
7:44:16,-0.979246,51.4543,,3000583441564,4,0,41
8:31:18,-0.986445,51.44574,,3000583466636,4,0,92
8:46:13,-0.974997,51.451879,,3000583468849,4,0,241
6:53:13,-0.961953,51.422175,,3000583415907,4,0,201
8:37:31,-0.970583,51.421262,,3000583467472,9,0,
8:41:52,-1.007292,51.469306,,3000583468174,9,0,
21:02:14,-0.943795,51.451156,,3000583766706,9,0,
17:04:39,-0.991947,51.421997,,3000583667299,4,0,41
20:53:21,-0.936003,51.442919,,3000583766414,4,0,10
9:30:10,-0.963441,51.452126,,3000583491136,9,0,
21:10:29,-0.967736,51.458186,,3000583767049,9,0,
10:00:35,-0.996736,51.458982,,3000583492613,4,0,113
7:55:29,-0.993,51.446611,,3000583442214,9,0,
9:43:08,-0.96149,51.454019,718,3000583491841,4,1,181
20:58:21,-0.900156,51.438031,,3000583766550,9,0,
0:04:46,-0.953799,51.438627,298,3000583191557,4,1,164
9:36:53,-0.975358,51.455172,,3000583491520,4,0,109
8:23:29,-0.963063,51.449616,,3000583465585,4,0,73
20:39:53,-0.959961,51.449545,,3000583766117,4,0,111
8:27:19,-1.030196,51.438851,,3000583466116,9,0,
20:55:51,-0.948222,51.440158,,3000583766470,4,0,92
8:00:03,-0.993,51.446611,,3000583442495,9,0,
8:38:55,-0.974281,51.475314,745,3000583467729,4,1,274
6:49:43,-0.967368,51.428673,,3000583415825,4,0,38
8:29:50,-0.967857,51.437398,,3000583466446,4,0,42
9:35:41,-0.996736,51.458982,,3000583491456,9,0,
9:59:00,-0.996736,51.458982,,3000583492539,4,0,79
8:54:32,-0.971092,51.449519,,3000583470026,4,0,232
20:58:06,-0.968042,51.457997,,3000583766539,9,0,
9:33:46,-0.996736,51.458982,,3000583491328,4,0,105
16:43:52,-0.977197,51.431071,,3000583666400,9,0,
17:29:23,-0.992793,51.421269,,3000583690855,4,0,118
11:10:16,-0.950329,51.479559,411,3000583517166,4,1,501
20:33:22,-0.978916,51.456173,,3000583765964,4,0,190
9:25:42,-0.963441,51.452126,,3000583490752,9,0,
21:02:07,-0.972284,51.457976,,3000583766697,4,0,70
3:20:53,-0.960501,51.424933,,3000583315538,4,0,103
21:09:12,-0.967787,51.458323,,3000583766986,9,0,
18:16:57,-0.956274,51.443773,,3000583692705,9,0,
14:59:56,-0.985798,51.450451,,3000583616483,4,0,90
8:01:46,-0.989201,51.472551,,3000583442553,9,0,
21:06:03,-0.950164,51.4483,,3000583766860,9,0,
20:56:11,-0.967787,51.458323,,3000583766482,9,0,
21:14:57,-0.967736,51.458186,,3000583767203,4,0,117
22:58:23,-0.971537,51.460114,,3000583817674,4,0,30
14:09:51,-0.960788,51.454218,60,3000583591640,4,1,407
8:34:42,-0.974281,51.475314,,3000583467059,9,0,
4:22:58,-0.948019,51.440268,,3000583340671,4,0,7
17:24:30,-0.959616,51.457681,,3000583690731,4,0,115
3:26:14,-0.974735,51.454823,,3000583340415,9,0,
10:47:26,-0.974548,51.444629,,3000583516488,4,0,24
21:04:09,-0.943795,51.451156,,3000583766774,9,0,
8:43:58,-0.986445,51.44574,,3000583468504,9,0,
8:46:39,-0.998723,51.446493,,3000583468911,9,0,
9:25:42,-0.996736,51.458982,,3000583490760,4,0,236
16:47:54,-0.969343,51.450131,,3000583666538,4,0,71
0:37:55,-0.97297,51.453987,,3000583216045,4,0,13
20:39:56,-0.978916,51.456173,,3000583766122,4,0,226
6:59:03,-0.967299,51.471431,,3000583416032,9,0,
8:24:14,-0.95723,51.453854,,3000583465664,4,0,242
7:17:25,-0.992074,51.456721,,3000583416582,4,0,146
7:59:28,-0.964649,51.450425,,3000583442467,4,0,95
8:57:38,-0.942279,51.452158,,3000583470411,4,0,30
9:18:01,-0.971132,51.420206,446,3000583472185,4,1,707
7:51:47,-0.979082,51.456006,,3000557761403,9,0,
4:00:08,-0.976677,51.467499,179,3000557660477,4,1,40
8:30:39,-0.986445,51.44574,,3000557786001,9,0,
21:26:03,-0.948534,51.440262,,3000558110898,9,0,
3:24:32,-0.974736,51.454823,60,3000557660390,4,1,57
7:33:17,-0.994867,51.458658,,3000557760745,9,0,
7:37:21,-0.975665,51.455871,474,3000557760890,4,1,49
8:38:12,-0.954277,51.457667,,3000557786534,4,0,227
8:24:57,-0.967516,51.450484,,3000557785607,4,0,137
9:08:36,-0.968292,51.400069,837,3000557788307,4,1,16
3:02:13,-0.968313,51.454997,238,3000557635490,4,1,57
7:56:20,-0.979082,51.456006,,3000557761624,9,0,
8:26:59,-0.971092,51.449519,477,3000557785733,4,1,67
8:10:23,-0.968195,51.452036,,3000557762363,4,0,17
17:45:26,-0.931751,51.447454,,3000558011526,4,0,48
8:13:12,-0.991148,51.455745,,3000557762551,4,0,38
21:22:04,-0.948907,51.440501,178,3000558087111,4,1,211
14:34:43,-0.963063,51.443142,238,3000557935935,4,1,29
8:20:09,-0.940321,51.421571,,3000557762914,9,0,
17:46:17,-0.947591,51.444127,,3000558011569,4,0,199
23:15:47,-1.002941,51.447165,238,3000558138216,4,1,175
23:58:06,-0.930372,51.44269,238,3000558161573,4,1,411
3:05:15,-0.973339,51.456844,299,3000557635502,4,1,546
13:39:06,-0.956437,51.451732,,3000557910994,4,0,5
20:43:28,-0.97823,51.454575,60,3000558086219,4,1,497
8:24:19,-0.954279,51.457667,,3000557785565,4,0,43
7:58:58,-0.993,51.446611,,3000557761710,4,0,247
22:36:23,-0.947488,51.444134,718,3000558136326,4,1,156
13:40:24,-0.956246,51.4517,299,3000557911025,4,1,18
15:09:57,-0.889558,51.45478,,3000557936790,9,0,
8:38:56,-0.96064,51.439433,,3000557786573,4,0,60
7:51:57,-0.965931,51.464755,,3000557761303,4,0,147
9:10:47,-0.983685,51.454944,118,3000557788417,4,1,216
17:36:05,-0.966768,51.442815,477,3000558011221,4,1,42
9:11:06,-0.967045,51.453496,,3000557788359,4,0,182
7:55:57,-0.993,51.446611,,3000557761598,4,0,151
7:52:00,-0.970769,51.45263,299,3000557761409,4,1,53
3:42:04,-0.976677,51.467499,539,3000557660445,4,1,68
8:33:07,-0.96064,51.439433,,3000557786208,4,0,126
8:45:49,-0.981392,51.454237,,3000557787054,4,0,196
16:54:01,-1.001706,51.457959,240,3000557986517,4,1,311
17:45:05,-0.94761,51.444233,,3000558011509,4,0,56
11:23:32,-0.965251,51.42391,778,3000557860574,4,1,1458
23:21:41,-0.924755,51.463005,,3000558138408,4,0,21
22:53:53,-0.972893,51.456718,,3000558137248,4,0,70
23:17:23,-0.924755,51.463005,,3000558138204,9,0,
22:55:17,-0.97291,51.45671,,3000558137375,4,0,26
8:43:20,-0.986445,51.44574,,3000557786906,9,0,
10:39:26,-0.984392,51.419255,539,3000557835976,4,1,159
8:05:21,-1.000024,51.453667,,3000557762108,9,0,
15:05:06,-0.889558,51.45478,,3000557936663,9,0,
17:44:24,-0.94756,51.44401,1138,3000558011472,4,1,994
8:13:05,-1.013375,51.440823,,3000557762541,9,0,
8:18:09,-0.954274,51.457664,,3000557762713,9,0,
15:43:29,-0.946267,51.442028,,3000557961272,9,0,
9:10:21,-0.968292,51.400069,,3000557788396,4,0,129
10:56:20,-0.95558,51.453493,419,3000557836393,4,1,78
21:23:44,-0.95343,51.432528,298,3000558110853,4,1,125
15:01:19,-0.889558,51.45478,,3000557936516,4,0,209
7:38:00,-0.994867,51.458658,,3000557760909,9,0,
8:13:23,-1.005256,51.452302,,3000557762561,4,0,154
8:05:26,-0.982094,51.449709,,3000557762115,9,0,
7:59:07,-0.977758,51.478006,,3000557761721,4,0,21
18:54:58,-0.998785,51.458528,,3000558036756,9,0,
17:36:58,-0.966768,51.442815,,3000558011256,4,0,42
1:29:16,-0.95835,51.431458,,3000557610395,9,0,
7:27:01,-0.955637,51.470372,,3000557760553,4,0,9
8:37:10,-1.006218,51.462672,,3000557786470,9,0,
8:10:54,-0.982094,51.449709,,3000557762391,4,0,79
0:15:51,-0.983193,51.45686,119,3000557511630,4,1,292
6:27:36,-0.998634,51.445435,,3000557735451,9,0,
3:06:43,-0.93467,51.447065,118,3000557635505,4,1,76
17:18:09,-0.945175,51.445146,659,3000557987310,4,1,33
18:09:10,-1.000024,51.453667,237,3000558012346,4,1,384
17:32:46,-0.964506,51.457645,706,3000558010875,4,1,391
19:23:27,-0.898008,51.437813,1387,3000558060788,4,1,38
8:46:45,-0.998116,51.461898,,3000557787105,9,0,
8:45:13,-0.948492,51.426252,,3000557787004,4,0,126
15:06:11,-0.936586,51.439393,718,3000557936681,4,1,532
8:39:15,-0.986445,51.44574,,3000557786591,9,0,
19:55:26,-0.968042,51.457997,60,3000558061473,4,1,393
8:36:10,-0.96064,51.439433,1058,3000557786409,4,1,70
7:55:57,-0.979082,51.456006,,3000557761599,4,0,10
17:39:51,-0.94756,51.44401,838,3000558011335,4,1,146
23:15:26,-1.002941,51.447165,239,3000558138210,4,1,14
8:03:15,-0.993,51.446611,,3000557761990,9,0,
15:48:15,-0.947229,51.441893,778,3000557961472,4,1,75
8:17:55,-0.977197,51.431071,238,3000557762773,4,1,167
17:36:54,-0.964292,51.457558,,3000558011245,9,0,
0:32:47,-0.970109,51.450031,,3000557535997,4,0,13
7:53:20,-0.969769,51.451796,238,3000557761467,4,1,446
6:52:47,-0.986953,51.445204,,3000557735813,4,0,9
6:54:58,-0.972801,51.452459,,3000557735864,4,0,14
7:13:51,-0.953193,51.471424,,3000557736243,4,0,5
8:10:37,-0.977892,51.474218,,3000557762134,4,0,308
22:50:40,-0.968731,51.453887,,3000558137039,4,0,62
8:45:44,-0.985772,51.473162,,3000557787046,4,0,25
17:11:53,-0.971537,51.460114,359,3000557987148,4,1,51
8:00:11,-0.978824,51.457483,658,3000557761659,4,1,321
9:40:39,-1.024068,51.437774,,3000557811008,9,0,
6:53:36,-0.986953,51.445204,,3000557735835,4,0,6
7:51:37,-0.993,51.446611,,3000557761395,9,0,
17:33:06,-0.967922,51.456349,418,3000558011134,4,1,141
8:24:25,-0.940321,51.421571,,3000557785571,4,0,153
10:44:13,-0.958783,51.455313,478,3000557836109,4,1,173
13:59:19,-0.993337,51.459143,,3000557911346,4,0,154
9:09:04,-0.968292,51.400069,,3000557788338,4,0,68
7:14:25,-0.953434,51.471418,359,3000557736256,4,1,84
9:07:37,-0.968292,51.400069,838,3000557788273,4,1,37
9:22:59,-0.977956,51.455214,,3000557788854,4,0,48
8:06:55,-0.95692,51.452403,898,3000557762182,4,1,95
8:49:13,-0.981405,51.454217,,3000557787241,4,0,169
7:05:24,-0.953193,51.471424,1190,3000557736043,4,1,95
20:07:32,-0.974313,51.458763,,3000558061752,4,0,62
8:54:12,-0.984543,51.473454,,3000557787529,9,0,
15:57:23,-0.948912,51.440223,959,3000557961711,4,1,64
3:19:48,-0.93467,51.447065,,3000557635534,9,0,
15:21:34,-0.960031,51.45545,179,3000557936901,4,1,385
17:09:53,-0.906542,51.440963,,3000557987086,4,0,98
7:38:52,-0.993,51.446611,294,3000557760912,4,1,36
21:33:15,-0.948534,51.440262,,3000558111102,9,0,
10:38:09,-0.980515,51.455632,119,3000557835933,4,1,494
4:03:52,-0.982877,51.463631,,3000557660504,9,0,
15:47:51,-0.946267,51.442028,,3000557961451,4,0,5
3:49:20,-0.97677,51.467496,60,3000557660452,4,1,117
8:36:19,-0.954262,51.457668,898,3000557786413,4,1,98
1:26:40,-0.95835,51.431458,,3000557610377,4,0,204
2:09:55,-0.962741,51.449337,178,3000557610563,4,1,27
8:34:44,-0.968207,51.44652,,3000557786330,9,0,
7:33:10,-0.958621,51.45951,769,3000557760743,4,1,226
19:22:30,-0.97477,51.456811,,3000558037471,4,0,50
9:05:23,-0.967045,51.453496,598,3000557788097,4,1,251
8:47:38,-0.984543,51.473454,,3000557787166,9,0,
21:38:55,-0.959228,51.449086,,3000558111261,9,0,
23:36:03,-0.976762,51.4696,,3000622541242,4,0,163
23:01:03,-0.94545,51.44803,,3000622517179,9,0,
7:02:53,-0.969568,51.451614,,3000622116186,4,0,64
7:33:28,-0.940259,51.448449,,3000622140828,4,0,188
7:31:52,-0.940147,51.448478,,3000622140787,9,0,
16:38:08,-0.969204,51.43172,1018,3000622366128,4,1,393
14:50:11,-0.970328,51.456716,417,3000622316334,4,1,141
8:55:20,-0.974268,51.475311,,3000622167413,9,0,
16:40:36,-0.953667,51.465844,,3000622366237,9,0,
8:24:46,-0.978128,51.454907,478,3000622165655,4,1,34
22:11:29,-0.970073,51.466569,599,3000622492497,4,1,104
22:19:53,-0.962394,51.439351,,3000622493112,4,0,114
23:36:11,-0.965566,51.445076,478,3000622541248,4,1,64
22:24:55,-0.972269,51.458353,,3000622516094,4,0,120
23:44:52,-0.948534,51.440262,,3000622541438,4,0,23
21:48:04,-0.981438,51.454024,,3000622491528,4,0,145
13:16:07,-0.97177,51.458125,60,3000622266657,4,1,50
8:30:45,-0.934494,51.448749,957,3000622166010,4,1,102
7:27:18,-0.991475,51.443018,,3000622140638,9,0,
8:25:42,-0.978128,51.454907,957,3000622165687,4,1,102
16:03:26,-0.941853,51.454893,,3000622341817,4,0,53
14:11:31,-0.975135,51.435575,659,3000622291455,4,1,29
21:41:28,-0.967516,51.450484,,3000622491331,9,0,
0:22:55,-0.978309,51.461451,,3000618201455,4,0,8
17:45:11,-0.94779,51.420013,527,3000622391450,4,1,624
22:11:20,-0.975163,51.455326,,3000622492476,9,0,
22:35:56,-0.95602,51.445365,,3000622516450,9,0,
22:02:19,-0.967516,51.450484,,3000622491631,9,0,
15:16:04,-0.949799,51.448807,,3000622316963,9,0,
16:46:49,-0.971123,51.456666,,3000622366451,9,0,
7:44:38,-0.940259,51.448449,,3000622141276,9,0,
12:09:49,-0.950018,51.449575,119,3000622241636,4,1,12
4:56:35,-1.046209,51.444464,,3000622065593,4,0,200
4:02:30,-0.963726,51.457178,237,3000622040549,4,1,23
21:46:53,-0.978916,51.456173,,3000622491486,4,0,18
21:49:14,-0.93739,51.448923,,3000622491575,4,0,235
6:19:39,-1.058894,51.439008,778,3000622090875,4,1,38
3:57:19,-0.972046,51.457948,,3000622040507,4,0,78
21:40:47,-0.978916,51.456173,,3000622491316,4,0,144
21:05:57,-0.954254,51.438439,,3000622466696,9,0,
4:02:52,-0.97148,51.458364,598,3000622040552,4,1,630
22:39:26,-0.947577,51.450253,,3000622516557,9,0,
18:56:54,-0.950303,51.445155,60,3000622416725,4,1,763
20:14:08,-0.951214,51.430944,,3000622441734,9,0,
16:07:46,-0.979456,51.404522,,3000622341967,9,0,
8:53:16,-0.994204,51.4511,,3000622167242,9,0,
21:48:10,-0.968922,51.457199,,3000622491460,4,0,236
16:26:52,-1.027562,51.43967,,3000622365865,9,0,
7:29:06,-0.951217,51.449191,,3000622140676,9,0,
20:03:37,-0.950029,51.432964,,3000622441609,4,0,185
8:14:24,-0.983631,51.450286,178,3000622142555,4,1,259
8:22:40,-0.958621,51.45951,,3000622143088,9,0,
22:47:36,-0.947577,51.450253,837,3000622516808,4,1,136
22:04:38,-0.912884,51.475161,,3000622492055,4,0,172
22:25:12,-0.94799,51.448742,352,3000622516121,4,1,75
19:06:11,-0.979437,51.456374,176,3000622416929,4,1,457
21:33:02,-0.970779,51.468122,,3000622491158,9,0,
16:18:46,-0.956468,51.442834,,3000622342270,4,0,138
8:42:03,-0.972507,51.458222,478,3000622166707,4,1,29
2:31:29,-0.956437,51.451732,178,3000622015402,4,1,33
19:43:05,-0.937133,51.445633,117,3000622441302,4,1,25
20:28:44,-0.968179,51.420983,,3000622466003,4,0,139
17:05:14,-0.971123,51.456666,,3000622366992,4,0,4
8:51:08,-0.974268,51.475311,,3000622167207,9,0,
7:22:54,-0.973327,51.452237,767,3000622116642,4,1,47
20:09:47,-0.951214,51.430944,,3000622441614,9,0,
17:19:13,-0.974059,51.462438,,3000622367227,4,0,514
21:02:40,-0.960644,51.466163,419,3000622466622,4,1,26
16:03:31,-0.941904,51.454967,,3000622341832,4,0,7
21:44:43,-0.942694,51.426069,,3000622491416,9,0,
3:53:06,-0.970859,51.456531,,3000622040483,9,0,
7:35:06,-0.991475,51.443018,,3000622140920,9,0,
15:26:57,-0.926236,51.436462,718,3000622340808,4,1,132
22:24:36,-0.94799,51.448742,178,3000622516071,4,1,13
23:50:54,-0.952295,51.445299,,3000622541595,4,0,29
8:36:06,-0.958621,51.45951,658,3000622166332,4,1,96
17:30:40,-0.998054,51.458932,,3000622390979,4,0,179
18:33:02,-0.9732,51.458764,,3000622416094,4,0,18
7:21:56,-0.950064,51.452913,,3000622116615,4,0,70
7:36:44,-0.940259,51.448449,,3000622140993,9,0,
7:29:20,-0.942941,51.434542,,3000622140678,9,0,
16:08:26,-0.968949,51.454668,,3000622341988,4,0,88
23:52:56,-0.938116,51.448926,,3000622541633,9,0,
22:01:55,-0.912884,51.475161,,3000622491963,9,0,
22:16:40,-0.969278,51.455896,,3000622492876,4,0,102
9:25:27,-0.958201,51.455094,293,3000622190623,4,1,523
8:30:57,-0.958621,51.45951,,3000622166033,9,0,
8:30:46,-0.990709,51.449528,,3000622166013,4,0,57
15:42:08,-0.962532,51.438925,,3000622341207,4,0,12
7:21:59,-0.956887,51.452395,,3000622116582,9,0,
23:40:34,-0.947598,51.450293,,3000622541332,9,0,
23:27:11,-0.948907,51.444643,,3000622541079,9,0,
8:15:48,-0.956095,51.453392,958,3000622142617,4,1,104
11:17:30,-0.946516,51.454869,478,3000622216734,4,1,427
8:58:09,-0.994204,51.4511,654,3000622167587,4,1,143
9:41:25,-0.945561,51.451005,,3000622191137,4,0,113
20:03:24,-0.953762,51.424964,,3000622441607,4,0,31
7:32:27,-0.95558,51.453493,1078,3000622140805,4,1,1017
22:13:00,-0.990412,51.451867,,3000622492609,4,0,136
22:47:52,-0.94969,51.449691,,3000622516820,4,0,36
23:53:57,-0.943702,51.454221,,3000622541610,9,0,
3:57:40,-0.971583,51.456827,,3000622040517,4,0,234
21:43:18,-0.978916,51.456173,,3000622491376,4,0,41
8:23:05,-0.949773,51.456097,898,3000622165538,4,1,175
8:23:34,-0.946245,51.451691,239,3000622165579,4,1,149
8:32:02,-0.962915,51.449787,839,3000622166066,4,1,271
7:06:27,-0.962466,51.435833,,3000622116248,4,0,108
16:30:44,-0.97533,51.430729,359,3000622365985,4,1,93
16:12:47,-0.954849,51.440931,598,3000622342103,4,1,357
7:36:10,-0.940147,51.448478,,3000622140971,4,0,252
21:21:22,-0.912884,51.475161,174,3000629407247,4,1,22
17:57:37,-0.972852,51.452947,,3000629332241,4,0,17
20:52:54,-0.946101,51.444356,,3000629406499,4,0,87
15:19:26,-0.969727,51.466417,,3000629257723,9,0,
15:45:22,-0.924755,51.463005,,3000629281701,4,0,98
4:36:00,-0.932414,51.447308,,3000629005543,4,0,205
4:19:34,-0.949811,51.45616,298,3000628980641,4,1,31
16:06:11,-0.970328,51.456716,656,3000629282535,4,1,102
11:51:13,-0.974737,51.414974,418,3000629181564,4,1,58
8:51:38,-0.962368,51.454331,,3000629107881,9,0,
15:33:47,-0.94354,51.444399,,3000629281201,4,0,20
17:12:26,-0.970702,51.456077,,3000629307129,4,0,784
8:46:04,-0.976109,51.465862,,3000629107454,9,0,
15:27:44,-0.948907,51.444643,,3000629280954,4,0,106
15:37:00,-0.937797,51.444594,,3000629281346,4,0,142
8:44:44,-0.976109,51.465862,,3000629107350,4,0,10
18:41:38,-0.998723,51.446493,,3000629356674,9,0,
15:36:20,-0.950913,51.448931,,3000629281301,9,0,
0:05:46,-0.97031,51.456728,478,3000628831727,4,1,119
2:53:20,-1.031288,51.448914,957,3000628955543,4,1,265
7:55:28,-0.999882,51.459683,,3000629081674,4,0,262
12:51:20,-0.942874,51.45539,,3000629206498,4,0,69
8:55:44,-0.96161,51.46298,,3000629108108,9,0,
15:36:27,-0.966534,51.455578,,3000629281322,4,0,10
18:27:36,-0.953193,51.465798,,3000629356053,9,0,
18:37:01,-0.961782,51.462882,,3000629356458,9,0,
15:16:27,-0.950303,51.445155,,3000629257580,9,0,
16:21:52,-0.974276,51.468029,,3000629283141,4,0,160
8:12:55,-0.967327,51.449395,179,3000629082955,4,1,113
15:32:10,-0.948907,51.444643,,3000629281126,9,0,
15:40:39,-0.934812,51.448785,,3000629281516,9,0,
15:31:30,-0.955343,51.445305,,3000629281100,9,0,
18:41:13,-0.944771,51.454271,,3000629356642,4,0,28
15:11:38,-0.949276,51.45428,,3000629257403,4,0,126
19:50:11,-0.968669,51.453767,,3000629381568,4,0,56
15:31:48,-0.954505,51.453249,,3000629281111,9,0,
16:16:24,-0.998886,51.458713,,3000629282946,4,0,116
15:33:47,-0.942098,51.446768,954,3000629281202,4,1,206
14:38:37,-1.060741,51.442744,,3000629256290,4,0,150
15:31:03,-0.951278,51.449211,,3000629281078,4,0,143
12:20:14,-0.964361,51.402661,,3000629182431,4,0,92
20:35:37,-0.972446,51.452538,,3000629406173,4,0,16
2:11:47,-0.955756,51.442854,298,3000628930706,4,1,575
10:41:46,-1.007289,51.4692,,3000629156412,4,0,5
18:35:07,-0.960073,51.474194,,3000629356360,9,0,
20:49:11,-0.973348,51.453919,478,3000629406428,4,1,67
15:45:09,-0.950526,51.451061,,3000629281682,9,0,
17:29:39,-0.967057,51.454951,538,3000629331107,4,1,86
15:41:11,-0.951458,51.451444,,3000629281537,9,0,
8:29:29,-0.924714,51.426026,718,3000629106088,4,1,528
15:12:13,-0.950303,51.445155,,3000629257421,9,0,
16:23:40,-0.998886,51.458713,,3000629283184,9,0,
10:49:00,-0.949896,51.440291,418,3000629156784,4,1,83
15:36:59,-0.968272,51.466269,,3000629281343,4,0,210
18:13:37,-0.944899,51.455781,,3000629332839,9,0,
20:15:20,-0.972939,51.453986,119,3000629382140,4,1,22
23:56:58,-0.942809,51.44044,,3000629481979,4,0,45
23:36:44,-0.951737,51.453128,299,3000629481353,4,1,276
8:48:51,-0.969086,51.465788,,3000629107667,4,0,53
15:29:16,-0.945094,51.444808,,3000629281011,4,0,168
8:42:24,-0.9771,51.45524,,3000629106212,4,0,729
17:27:42,-0.967166,51.454863,597,3000629331021,4,1,102
13:43:26,-0.950142,51.450232,,3000629231405,9,0,
15:46:03,-0.959961,51.449545,,3000629281731,4,0,13
17:58:34,-0.971759,51.452577,1016,3000629332299,4,1,205
15:30:28,-0.970714,51.465802,,3000629281053,9,0,
3:23:25,-0.966953,51.442803,238,3000628980452,4,1,537
16:59:55,-0.959526,51.449354,,3000629307042,9,0,
7:36:23,-1.004239,51.459695,237,3000629080985,4,1,19
15:41:31,-0.948907,51.444643,,3000629281555,4,0,209
21:09:54,-0.975385,51.456508,,3000629406911,4,0,26
15:36:03,-0.97148,51.458364,,3000629281293,4,0,41
17:53:20,-0.972852,51.452947,,3000629332004,9,0,
19:48:38,-0.973776,51.456605,,3000629381502,4,0,16
14:34:54,-0.971711,51.460111,418,3000629256163,4,1,185
15:38:17,-0.934745,51.448603,,3000629281420,4,0,126
8:35:40,-0.968515,51.47766,,3000629106618,9,0,
15:26:15,-0.970714,51.465802,,3000629280910,9,0,
16:28:46,-0.998886,51.458713,359,3000629306007,4,1,27
16:09:47,-0.985358,51.480165,,3000629282693,4,0,242
23:42:55,-0.943582,51.439767,,3000629481551,9,0,
23:47:08,-0.958567,51.445231,,3000629481705,4,0,18
7:41:11,-0.96151,51.453241,,3000629081185,9,0,
15:20:48,-0.948443,51.451201,,3000629257778,4,0,22
7:57:58,-0.999882,51.459683,,3000629081982,4,0,78
16:57:56,-0.881194,51.437376,298,3000629306980,4,1,59
16:32:29,-0.969962,51.434487,,3000629306115,4,0,72
8:43:25,-1.000504,51.457697,,3000629107239,4,0,44
15:40:10,-0.950448,51.448248,,3000629281499,4,0,8
8:19:18,-0.976109,51.465862,,3000629083340,4,0,33
